state,stay,flap
1919,17.09690636,-35.10975252
1920,16.62923475,-2.96024784
1921,16.57968707,1.39699316
1922,15.85805145,1.61043567
1923,16.44030941,3.66818018
1924,15.72246449,4.71046624
1925,17.06068430,3.69412600
1926,16.81819850,7.49148303
1927,17.07068204,4.10721883
1928,16.73594484,5.33235552
1929,16.65348864,6.53002725
1930,16.71131407,4.11227471
1931,16.26673775,2.41839745
1932,17.59961686,-23.69786136
1933,16.47535013,-28.16916754
1934,16.40986467,-8.61380917
1935,16.02852522,1.08146601
1936,14.92259818,-0.26366057
1937,15.90526462,1.89445423
1938,15.34854478,4.25953261
1939,16.46022231,3.20749739
1940,16.10782892,8.19350987
1941,16.35837313,6.70708951
1942,15.99427350,5.86675563
1943,16.12873081,5.75720745
1944,16.36180934,5.14248837
1945,16.06035943,-1.44463001
1946,8.20229266,-23.46437641
1947,13.75128922,-12.53398704
1948,11.35110524,0.00000000
1949,12.19810500,1.42671988
1950,13.34388372,1.32052829
1951,13.23462597,-0.96708875
1952,13.73119949,7.18089036
1953,16.20385529,2.21310671
1954,15.57702049,7.29147724
1955,15.13835391,5.34300616
1956,15.48715626,5.79664021
1957,15.23080185,8.74639437
1958,15.49695830,2.60093346
1959,-6.46055179,7.76777054
1960,-25.38440645,-38.68196757
1961,-30.69100594,-37.70242145
1962,-34.17802188,-31.95008791
1963,11.57959836,0.47103446
1964,8.12562885,0.49745094
1965,12.76481102,1.76255284
1966,12.98638247,-0.35310553
1967,-9.53148422,5.04628074
1968,10.26794133,5.17969143
1969,11.09694168,-2.10027147
1970,14.42437734,-6.64736897
1971,9.47699376,5.97427057
1972,9.48671974,1.60497486
1973,5.41483791,-3.89468542
1974,-27.96386652,-41.50615156
1975,-31.47737061,-37.38074259
1976,-29.11268238,-27.27489138
1977,0.18514749,3.63333674
1978,6.36320523,0.00000000
1979,-7.93403967,2.70100924
1980,10.18463082,1.31825284
1981,3.78657566,-2.83118532
1982,9.74893312,2.11970250
1983,9.31272883,-5.96840483
1984,-2.05650432,6.41626472
1985,8.99767310,-6.61730030
1986,9.22738157,-3.88047928
1987,6.99371705,-7.29265533
1988,0.00000000,0.00000000
1989,0.00000000,0.00000000
1990,0.00000000,0.00000000
1991,0.00000000,0.00000000
1992,0.00000000,0.00000000
1993,0.00000000,0.00000000
1994,0.00000000,0.00000000
1995,0.52847097,0.00000000
1996,0.15562146,0.00000000
1997,-15.43015308,0.00000000
1998,-10.51870768,-16.00000000
1999,1.44166979,0.00000000
2000,1.08428542,0.00000000
2001,0.00000000,0.00000000
2002,0.00000000,0.00000000
2003,0.00000000,0.00000000
2004,0.00000000,0.00000000
2005,0.00000000,0.00000000
2006,0.00000000,0.00000000
2007,0.00000000,0.00000000
2008,0.16035752,0.00000000
2009,0.15340945,0.00000000
2010,0.17622947,0.00000000
2011,0.74993709,0.00000000
2012,0.15376626,0.00000000
2013,1.23695130,0.00000000
2014,1.14518981,0.00000000
2015,0.00000000,0.26754769
2016,0.00000000,0.00000000
2017,0.00000000,0.00000000
2018,0.00000000,0.00000000
2019,0.00000000,0.00000000
2020,0.00000000,0.00000000
2021,0.00000000,0.00000000
2022,0.00000000,0.00000000
2023,0.00000000,0.00000000
2024,0.18768431,0.00000000
2025,0.00000000,0.00000000
2026,0.00000000,0.00000000
2027,0.00000000,0.00000000
2028,0.00000000,0.00000000
2029,0.00000000,0.00000000
2030,0.00000000,0.00000000
2031,0.00000000,0.00000000
2032,0.00000000,0.00000000
2033,0.00000000,0.00000000
2034,0.18572617,0.00000000
2035,0.00000000,0.00000000
2036,0.17422446,-1.32451944
2037,0.00000000,0.00000000
2038,0.48932176,0.00000000
2039,0.00000000,0.00000000
2040,0.00000000,0.00000000
2041,1.31969505,0.00000000
2042,0.45009318,0.00000000
2043,13.09540418,-2.31435865
2044,0.00000000,0.00000000
2045,0.00000000,0.00000000
2046,0.00000000,0.00000000
2047,2.67042030,0.00000000
2048,3.33545051,0.00000000
2049,10.70178004,-2.51280733
2050,15.16986758,-1.24411080
2051,12.49908465,0.00000000
2052,15.18047413,0.44937909
2053,15.69537621,1.10601261
2054,16.09048261,0.00000000
2055,15.15544807,-1.02799797
2056,16.48551171,0.65708156
2057,13.01374108,-6.56280511
2058,0.00000000,0.00000000
2059,0.00000000,0.00000000
2060,0.17484348,0.00000000
2061,6.97872607,0.00000000
2062,15.29998494,-3.42247544
2063,15.80170800,-3.11911908
2064,15.44655068,-2.99993704
2065,15.84579440,-0.88246785
2066,16.17630929,-1.23486092
2067,15.70571155,-1.75985419
2068,16.41315334,-2.05777828
2069,15.84832746,-0.08645899
2070,16.53928819,-0.32303818
2071,15.16046601,-3.35510088
2072,17.38550407,0.00000000
2073,14.07383956,-8.46037112
2074,10.02102746,-6.13220778
2075,12.78904401,0.19084300
2076,15.43353522,-1.44016912
2077,15.91209133,-3.69536765
2078,15.69054212,0.44460248
2079,15.72794600,-4.75912646
2080,16.04151787,-2.48825029
2081,16.16100507,-0.50933845
2082,16.17292653,1.99783581
2083,15.89558732,-1.10304358
2084,16.03030720,-11.32708545
2085,14.79243189,-10.88613931
2086,18.28934071,0.00000000
2087,16.07922411,-14.31542297
2088,12.77891956,0.00000000
2089,13.67485328,1.14924094
2090,14.87380117,-11.19948939
2091,14.93549700,-0.30149970
2092,15.09082046,0.53443449
2093,15.84672572,1.15445376
2094,15.72917538,1.01622619
2095,16.12185621,0.28501760
2096,16.02522919,-1.31426272
2097,15.73466167,-2.39542306
2098,15.43639628,-6.76229580
2099,13.63908588,-9.00906183
2100,16.29398353,-16.66842618
2101,15.35661198,-32.30820603
2102,11.11665472,-15.87085412
2103,12.25288419,0.28244424
2104,14.22979759,-7.89110303
2105,14.08150756,-4.70427228
2106,14.37102625,1.00777907
2107,15.04575470,0.60900854
2108,14.39556840,1.91561341
2109,15.48109732,-4.07434485
2110,15.34538664,1.55952269
2111,15.02813108,-2.48175209
2112,14.66056598,1.09465233
2113,11.74667013,-7.94186386
2114,-17.01548364,-50.73157276
2115,-50.75061356,-60.81079447
2116,-20.85963506,-41.00066748
2117,11.24666979,0.24136523
2118,11.23474946,-8.62328966
2119,13.45530444,-4.75527487
2120,13.54363639,-3.15039282
2121,13.94998313,-2.06485754
2122,11.62419022,-3.76828067
2123,11.47708746,-4.17294802
2124,13.99173991,-0.01960355
2125,13.55824674,-0.67163540
2126,10.51564430,-8.48879909
2127,5.98524279,-7.54447253
2128,-63.28572949,-76.28620473
2129,-63.09861710,-67.92527292
2130,-59.36627572,-55.82978678
2131,5.34305608,0.20542072
2132,0.95228448,-10.20212638
2133,4.02837526,-12.57641211
2134,2.22204155,-6.18128388
2135,2.03290285,-6.37343906
2136,7.86955732,-1.99397945
2137,7.83248087,-12.15192758
2138,4.89504890,-10.89321445
2139,1.77833083,-10.67561861
2140,8.52313538,-8.61732712
2141,4.50286530,-9.35261936
2142,-64.73452798,-76.85338206
2143,-63.60988560,-71.36965525
2144,-56.33605836,-69.30591565
2145,0.15137529,1.48701280
2146,-7.32743846,-7.28188011
2147,0.91595717,-11.74177372
2148,4.54545253,-12.79657125
2149,3.83249193,-5.48992948
2150,5.50599966,-5.03688775
2151,7.04995607,-16.50627720
2152,5.82905555,-6.67366504
2153,-0.04171640,-15.92933044
2154,4.14262518,-13.55258653
2155,1.30231622,-12.30437254
2156,0.00000000,0.00000000
2157,0.00000000,0.00000000
2158,0.00000000,0.00000000
2159,0.00000000,0.00000000
2160,0.00000000,0.00000000
2161,0.00000000,0.00000000
2162,0.15429679,0.00000000
2163,0.13280144,0.00000000
2164,0.13699746,0.00000000
2165,0.14652799,0.67098339
2166,0.13315825,-15.88615160
2167,1.32089653,0.00000000
2168,0.33951355,0.51704722
2169,0.00000000,0.00000000
2170,0.00000000,0.00000000
2171,0.00000000,0.00000000
2172,0.00000000,0.00000000
2173,0.00000000,0.00000000
2174,0.00000000,0.00000000
2175,0.00000000,0.00000000
2176,0.11943459,0.00000000
2177,0.00000000,0.00000000
2178,0.14819126,0.00000000
2179,-15.89470452,-15.76527558
2180,0.15175328,0.41955243
2181,-15.76002422,0.00000000
2182,0.13745608,0.26706863
2183,0.00000000,0.00000000
2184,0.00000000,0.00000000
2185,0.00000000,0.00000000
2186,0.00000000,0.00000000
2187,0.00000000,0.00000000
2188,0.00000000,0.00000000
2189,0.00000000,0.00000000
2190,0.00000000,0.00000000
2191,0.00000000,0.00000000
2192,0.15869232,0.00000000
2193,0.00000000,0.00000000
2194,0.00000000,0.00000000
2195,0.00000000,0.00000000
2196,0.00000000,0.00000000
2197,0.00000000,0.00000000
2198,0.00000000,0.00000000
2199,0.00000000,0.00000000
2200,0.00000000,0.00000000
2201,0.00000000,0.00000000
2202,0.00000000,0.00000000
2203,0.00000000,0.00000000
2204,0.00000000,0.00000000
2205,0.00000000,0.00000000
2206,0.00000000,0.00000000
2207,0.00000000,0.00000000
2208,0.00000000,0.00000000
2209,0.00000000,0.00000000
2210,0.00000000,0.00000000
2211,0.00000000,0.00000000
2212,0.00000000,0.00000000
2213,0.00000000,0.00000000
2214,0.00000000,0.00000000
2215,0.00000000,0.00000000
2216,1.71986077,0.00000000
2217,2.59218588,0.00000000
2218,11.00153273,0.00000000
2219,3.53121127,0.00000000
2220,8.89175452,-0.94762233
2221,8.81402669,0.00000000
2222,6.13192927,0.00000000
2223,13.35070916,-11.05039068
2224,15.46910873,-2.44159954
2225,11.58600322,-15.92771404
2226,0.00000000,0.00000000
2227,0.00000000,0.00000000
2228,0.00000000,0.00000000
2229,1.81198232,0.00000000
2230,14.52672367,-2.84993541
2231,14.09281576,-2.08049357
2232,15.10413567,0.00000000
2233,14.92562546,-6.40922625
2234,14.95629621,-1.29990201
2235,15.18359513,-0.32673226
2236,15.24548720,0.00000000
2237,14.63554922,-2.43132895
2238,15.46871179,-18.14911359
2239,12.28861322,-20.20556944
2240,0.00000000,0.00000000
2241,0.00000000,0.00000000
2242,0.00000000,0.00000000
2243,8.39041546,0.00000000
2244,13.97446453,-7.03219815
2245,14.61995454,-6.01416431
2246,14.55659661,-14.71265130
2247,14.46675789,-18.05236545
2248,14.98986728,-6.13828231
2249,14.45985192,-5.91958582
2250,14.98525047,0.00000000
2251,14.94253275,-12.99694594
2252,14.96749450,-27.37785498
2253,4.01901807,-30.59458773
2254,2.39572399,0.00000000
2255,5.58343024,0.00000000
2256,1.77373226,0.00000000
2257,4.40627551,0.00000000
2258,13.71470711,-2.96815730
2259,13.88298208,-8.15533874
2260,14.30488001,-0.63128239
2261,14.09575851,-19.15701871
2262,13.77539137,-14.81958094
2263,13.70171541,-11.99836166
2264,14.86211147,-7.61239439
2265,13.87205790,-10.30638665
2266,14.12902399,-25.11439952
2267,4.36842425,-26.00518498
2268,-37.41987219,-40.72960000
2269,-14.43355525,0.00000000
2270,-15.88581377,-20.56404220
2271,0.60242240,0.60977676
2272,11.82368200,-4.33079382
2273,12.97552644,-5.68656278
2274,12.95132980,-16.76242426
2275,12.36354778,-11.96118803
2276,12.86279548,-0.29746170
2277,11.81455022,-8.88695391
2278,13.31217451,-1.86011256
2279,13.34752993,-9.87785655
2280,13.06620284,-23.39530347
2281,6.40041857,-20.92514363
2282,-88.82275278,-87.65896930
2283,-91.65411736,-91.29216874
2284,-57.52553019,-58.17880576
2285,2.21815945,0.00000000
2286,6.38038171,-2.22921332
2287,9.47534018,-24.51784560
2288,-0.12574445,-6.84125222
2289,3.33869611,-21.36165589
2290,10.75026786,-19.39800713
2291,8.95671460,-12.09914690
2292,8.10922011,-24.89300802
2293,2.86033008,-9.84958746
2294,10.12546011,-24.26574891
2295,6.02383553,-33.32557781
2296,-96.35828097,-96.47978732
2297,-93.85575426,-92.68542174
2298,-60.98615016,-63.71659384
2299,-0.05569178,-1.15633439
2300,-28.87780895,-26.81444094
2301,-11.64796679,-26.73762727
2302,-0.56259080,-15.59740440
2303,-0.45360564,-26.19920062
2304,0.68114336,-13.60139065
2305,4.17648932,-22.20684742
2306,2.88469463,-17.90980804
2307,-2.82370408,-28.46530873
2308,-3.97961830,-35.70502354
2309,-19.68501886,-26.69735262
2310,-75.21241089,-70.49096535
2311,-79.17842515,-82.50987712
2312,-57.93679848,-50.77394657
2313,-9.61079468,-3.20037137
2314,-22.89403938,-24.30287614
2315,-13.90783507,-38.63533908
2316,-6.29196521,-23.40081778
2317,-1.97328920,-24.05750563
2318,-3.91484059,-13.76461314
2319,-0.17269614,-26.41500709
2320,1.28828701,-36.91122405
2321,-11.24986555,-32.33962247
2322,-6.22691082,-38.77232975
2323,-23.48764692,-27.73237360
2324,0.00000000,0.00000000
2325,0.00000000,0.00000000
2326,0.00000000,0.00000000
2327,0.00000000,0.00000000
2328,0.00000000,0.00000000
2329,0.00000000,0.00000000
2330,0.20413985,0.00000000
2331,0.11417744,0.00000000
2332,0.11446512,0.10676597
2333,0.11292200,-15.83359612
2334,0.34660161,0.10858228
2335,0.00000000,0.31304595
2336,0.49888508,0.00000000
2337,0.00000000,0.00000000
2338,0.00000000,0.00000000
2339,0.00000000,0.00000000
2340,0.00000000,0.00000000
2341,0.00000000,0.00000000
2342,0.00000000,0.00000000
2343,0.00000000,0.00000000
2344,0.00000000,0.00000000
2345,0.00000000,0.00000000
2346,0.08982944,0.00000000
2347,-15.55648096,0.00000000
2348,0.27777830,0.00000000
2349,0.10654190,-0.05628040
2350,0.23702577,0.52981568
2351,0.16249024,0.00000000
2352,0.00000000,0.00000000
2353,0.00000000,0.00000000
2354,0.00000000,0.00000000
2355,0.00000000,0.00000000
2356,0.00000000,0.00000000
2357,0.00000000,0.00000000
2358,0.00000000,0.00000000
2359,0.00000000,0.00000000
2360,0.00000000,0.00000000
2361,0.00000000,0.00000000
2362,0.00000000,0.00000000
2363,0.00000000,0.00000000
2364,0.00000000,0.00000000
2365,0.00000000,0.00000000
2366,0.00000000,0.00000000
2367,0.00000000,0.00000000
2368,0.00000000,0.00000000
2369,0.00000000,0.00000000
2370,0.00000000,0.00000000
2371,0.00000000,0.00000000
2372,0.00000000,0.00000000
2373,0.00000000,0.00000000
2374,0.13168434,0.00000000
2375,0.10666034,0.00000000
2376,0.00000000,0.00000000
2377,0.00000000,0.00000000
2378,0.00000000,0.00000000
2379,0.00000000,0.00000000
2380,0.00000000,0.00000000
2381,0.00000000,0.00000000
2382,0.00000000,0.00000000
2383,0.00000000,0.00000000
2384,1.10048993,0.00000000
2385,0.00000000,0.00000000
2386,3.37635149,0.00000000
2387,0.22833090,0.00000000
2388,1.39681357,0.00000000
2389,1.40926382,0.00000000
2390,0.58420079,0.00000000
2391,10.46858543,0.00000000
2392,12.16460569,0.00000000
2393,11.73050400,-2.93213745
2394,0.00000000,0.00000000
2395,0.00000000,0.00000000
2396,0.00000000,0.00000000
2397,0.64815542,0.00000000
2398,2.25609971,0.00000000
2399,5.76258111,0.00000000
2400,10.34449787,-6.22819096
2401,10.80083030,0.00000000
2402,10.93005996,-8.42047548
2403,13.63780510,-5.26075317
2404,13.68263706,0.00000000
2405,11.34556909,-4.01096869
2406,14.68677287,-18.70580382
2407,12.09147662,-38.69235821
2408,0.00000000,0.00000000
2409,0.00000000,0.00000000
2410,0.00000000,0.00000000
2411,0.44363367,0.00000000
2412,12.56935294,-7.24971248
2413,12.27993297,-23.08708328
2414,13.52185365,-15.16470135
2415,13.44467240,-14.56634273
2416,13.12759913,-9.31803119
2417,13.13745552,-21.86832547
2418,13.24021729,-18.05672886
2419,12.92499817,-17.32953598
2420,13.91609270,-32.54552280
2421,12.05021408,-49.49887818
2422,0.00000000,0.00000000
2423,0.00000000,0.00000000
2424,0.00000000,0.00000000
2425,1.42022475,0.00000000
2426,9.86298652,0.00000000
2427,12.09811446,-27.28174542
2428,12.18552400,-32.71071837
2429,11.82062644,-26.30152192
2430,12.16073497,-4.86657240
2431,11.95298699,-11.96235581
2432,12.63334064,-21.26361708
2433,12.05265819,-22.41211802
2434,13.28909059,-42.40369392
2435,5.92919533,-48.96378889
2436,0.00000000,0.00000000
2437,0.00000000,0.00000000
2438,-16.00000000,0.00000000
2439,0.88448420,0.17638665
2440,3.53323636,0.00000000
2441,8.50481284,-15.02106670
2442,11.07183097,-20.76281924
2443,10.22789293,-34.45649034
2444,10.31287437,-22.95714183
2445,10.07019677,-20.73298250
2446,10.78549535,-26.40580958
2447,-6.78849367,-27.24744605
2448,11.98536783,-33.72843190
2449,6.63950516,-46.34254483
2450,0.00000000,0.00000000
2451,0.00000000,0.00000000
2452,-15.73330076,0.00000000
2453,-15.45129948,-6.88493891
2454,0.01359109,-31.04580673
2455,6.48782052,-43.97090212
2456,1.26466043,-30.35066093
2457,5.99306141,-37.82427579
2458,2.23000829,-19.38230137
2459,7.20579252,-43.14463467
2460,5.62543632,-34.49744922
2461,-5.16343144,-40.85066968
2462,-1.38671355,-38.96201215
2463,3.44434108,-61.77944725
2464,0.00000000,0.00000000
2465,0.00000000,0.00000000
2466,-15.87982932,-3.89093395
2467,-12.90179164,-14.42208783
2468,-50.98370634,-40.77352316
2469,-59.56117604,-47.10723295
2470,-15.50492314,-36.92234854
2471,-20.27995409,-44.08274981
2472,-11.22159220,-34.87018399
2473,-9.14865974,-41.45639835
2474,-4.02433684,-42.68304183
2475,-16.23412421,-52.78857001
2476,-6.32892363,-49.14471302
2477,-49.30426445,-63.58851427
2478,0.00000000,0.00000000
2479,0.00000000,0.00000000
2480,-16.00000000,-15.17141539
2481,-8.37662340,-10.87658894
2482,-37.55324772,-39.54041220
2483,-54.94321088,-52.93606866
2484,-36.24214200,-46.32050443
2485,-32.92284777,-53.45794772
2486,-44.26051094,-42.34130772
2487,-49.60645430,-32.79707426
2488,-27.87871004,-49.90092257
2489,-31.85125223,-54.58006300
2490,-20.64969881,-60.39618811
2491,-45.55157641,-58.90270979
2492,0.00000000,0.00000000
2493,0.00000000,0.00000000
2494,0.00000000,0.00000000
2495,0.00000000,0.00000000
2496,0.00000000,0.00000000
2497,0.00000000,0.00000000
2498,-16.00000000,0.00000000
2499,0.06922144,0.00000000
2500,-15.88106023,0.00000000
2501,0.29679169,0.10962144
2502,-15.89195004,0.00000000
2503,0.06700533,-2.23400828
2504,0.31659634,0.06917129
2505,0.00000000,0.00000000
2506,0.00000000,0.00000000
2507,0.00000000,0.00000000
2508,0.00000000,0.00000000
2509,0.00000000,0.00000000
2510,0.00000000,0.00000000
2511,0.00000000,0.00000000
2512,0.15103009,0.00000000
2513,0.06704594,0.00000000
2514,0.00000000,0.08218999
2515,-16.00000000,0.00000000
2516,-15.81581719,0.00000000
2517,-13.37482769,-17.00139474
2518,0.48147379,0.00000000
2519,0.00000000,0.00000000
2520,0.00000000,0.00000000
2521,0.00000000,0.00000000
2522,0.00000000,0.00000000
2523,0.00000000,0.00000000
2524,0.00000000,0.00000000
2525,0.00000000,0.00000000
2526,0.00000000,0.00000000
2527,0.00000000,0.00000000
2528,0.00000000,0.00000000
2529,0.00000000,0.00000000
2530,0.00000000,0.00000000
2531,0.00000000,0.00000000
2532,0.00000000,0.00000000
2533,0.00000000,0.00000000
2534,0.00000000,0.00000000
2535,0.00000000,0.00000000
2536,0.00000000,0.00000000
2537,0.00000000,0.00000000
2538,0.00000000,0.00000000
2539,0.00000000,0.00000000
2540,0.00000000,0.00000000
2541,0.00000000,0.00000000
2542,0.00000000,0.00000000
2543,0.00000000,0.00000000
2544,0.00000000,0.00000000
2545,0.00000000,0.00000000
2546,0.00000000,0.00000000
2547,0.00000000,0.00000000
2548,0.00000000,0.00000000
2549,0.00000000,0.00000000
2550,0.00000000,0.00000000
2551,0.00000000,0.00000000
2552,0.09004614,0.00000000
2553,0.00000000,0.00000000
2554,0.00000000,0.00000000
2555,0.00000000,0.00000000
2556,0.00000000,0.00000000
2557,0.08362035,0.00000000
2558,0.00000000,0.00000000
2559,0.00000000,0.00000000
2560,0.00000000,0.00000000
2561,3.68571288,0.00000000
2562,0.00000000,0.00000000
2563,0.00000000,0.00000000
2564,0.00000000,0.00000000
2565,0.00000000,0.00000000
2566,0.65087027,0.00000000
2567,1.44900973,0.00000000
2568,6.98668580,0.00000000
2569,1.52887768,0.00000000
2570,2.17174469,0.00000000
2571,3.99819195,0.00000000
2572,1.70011467,-1.88586670
2573,8.71274280,-10.09664902
2574,12.34992258,-9.80591029
2575,10.49903284,-40.76105525
2576,0.00000000,0.00000000
2577,0.00000000,0.00000000
2578,0.00000000,0.00000000
2579,0.57855842,0.00000000
2580,6.50014019,0.00000000
2581,5.87245094,-10.37863203
2582,9.17083047,-7.38044970
2583,10.86618004,-10.29491027
2584,8.11176570,-18.83001387
2585,11.00205978,0.00000000
2586,11.53006477,-0.61008348
2587,10.23760943,0.00000000
2588,12.05875802,-24.67861712
2589,10.26375692,-51.39862583
2590,0.00000000,0.00000000
2591,0.00000000,0.00000000
2592,-15.93904873,0.00000000
2593,0.32860914,0.00000000
2594,8.62240526,0.00000000
2595,9.48750713,-9.88857703
2596,9.78510859,-4.74415947
2597,10.49292698,-26.36003385
2598,9.10739245,-14.03028073
2599,10.42743968,-10.92334568
2600,10.54646719,0.00000000
2601,10.48702100,-10.59829625
2602,11.08994652,-41.62538348
2603,9.45198907,-59.71552003
2604,0.00000000,0.00000000
2605,0.00000000,0.00000000
2606,0.18837419,0.00000000
2607,0.07217705,0.00000000
2608,-4.26124120,-13.59435357
2609,8.52946091,-33.63887484
2610,6.46407519,-11.31219726
2611,8.94982370,-35.46942472
2612,3.30423660,0.00000000
2613,9.17040433,-44.10163451
2614,9.49051451,-13.26956175
2615,-2.98683185,-15.48313058
2616,7.31062503,-41.36353495
2617,7.97882384,-62.55483420
2618,0.00000000,0.00000000
2619,0.00000000,0.00000000
2620,-16.00000000,0.00000000
2621,-15.95888618,-9.17049339
2622,-26.37376012,-23.86361931
2623,-6.98307742,-20.40722965
2624,-5.22844086,-28.26162082
2625,-18.30071837,-47.81075982
2626,-33.72652191,-24.49616983
2627,-17.58335076,-31.62510181
2628,3.29460257,-44.44816870
2629,-3.24375681,-51.94787895
2630,-0.61112323,-50.69398408
2631,-6.35324894,-59.81183571
2632,0.00000000,0.00000000
2633,0.00000000,0.00000000
2634,-16.00000000,-2.25356902
2635,-34.19385896,-32.71464813
2636,-49.22320521,-53.32990208
2637,-70.89923010,-60.04998762
2638,-31.01542629,-54.23388753
2639,-61.52806672,-58.54743475
2640,-41.23382067,-55.16471372
2641,-29.02348833,-60.36455710
2642,-27.10198855,-58.74850405
2643,-64.62346992,-69.73268092
2644,-41.78922669,-63.92025638
2645,-51.63398944,-69.97620939
2646,0.00000000,0.00000000
2647,0.00000000,0.00000000
2648,-27.24670814,-30.67875962
2649,-47.17051480,-43.03703497
2650,-49.90328565,-60.28008767
2651,-68.55563077,-66.16220923
2652,-54.84831851,-48.36762657
2653,-54.46483830,-60.57256445
2654,-53.33065530,-62.18144518
2655,-26.17261194,-58.02879761
2656,-44.21685015,-60.64091898
2657,-57.62659662,-64.35563081
2658,-56.08127923,-59.96803531
2659,-67.25371264,-76.86494695
2660,0.00000000,0.00000000
2661,0.00000000,0.00000000
2662,0.00000000,0.00000000
2663,0.00000000,0.00000000
2664,0.00000000,0.00000000
2665,0.00000000,0.00000000
2666,0.13708814,0.03078445
2667,0.08149182,0.00000000
2668,0.04741792,0.00000000
2669,-16.00000000,0.02148374
2670,0.10242805,0.00000000
2671,0.09434692,0.00000000
2672,0.26828052,0.06055929
2673,0.00000000,0.00000000
2674,0.00000000,0.00000000
2675,0.00000000,0.00000000
2676,0.00000000,0.00000000
2677,0.00000000,0.00000000
2678,0.00000000,0.00000000
2679,0.00000000,0.00000000
2680,0.00000000,0.00000000
2681,0.00000000,0.00000000
2682,-16.00000000,0.00000000
2683,-16.00000000,0.09272118
2684,-15.96130984,-11.19614084
2685,-29.41348780,-28.95150379
2686,0.05313916,0.00000000
2687,0.00000000,0.00000000
2688,0.00000000,0.00000000
2689,0.00000000,0.00000000
2690,0.00000000,0.00000000
2691,0.00000000,0.00000000
2692,0.00000000,0.00000000
2693,0.00000000,0.00000000
2694,0.00000000,0.00000000
2695,0.00000000,0.00000000
2696,0.00000000,0.00000000
2697,0.00000000,0.00000000
2698,0.00000000,0.00000000
2699,0.00000000,0.00000000
2700,0.00000000,0.00000000
2701,0.00000000,0.00000000
2702,0.00000000,0.00000000
2703,0.00000000,0.00000000
2704,0.00000000,0.00000000
2705,0.00000000,0.00000000
2706,0.00000000,0.00000000
2707,0.00000000,0.00000000
2708,0.00000000,0.00000000
2709,0.00000000,0.00000000
2710,0.00000000,0.00000000
2711,0.00000000,0.00000000
2712,0.00000000,0.00000000
2713,0.00000000,0.00000000
2714,0.00000000,0.00000000
2715,0.00000000,0.00000000
2716,0.00000000,0.00000000
2717,0.00000000,0.00000000
2718,0.00000000,0.00000000
2719,0.00000000,0.00000000
2720,0.00000000,0.00000000
2721,0.00000000,0.00000000
2722,0.00000000,0.00000000
2723,0.00000000,0.00000000
2724,0.00000000,0.00000000
2725,0.09909796,0.00000000
2726,0.00000000,0.00000000
2727,0.00000000,0.00000000
2728,0.00000000,0.00000000
2729,0.00000000,0.00000000
2730,0.00000000,0.00000000
2731,0.00000000,0.00000000
2732,0.00000000,0.00000000
2733,0.00000000,0.00000000
2734,0.34574823,0.00000000
2735,0.11779857,0.00000000
2736,1.87727668,0.00000000
2737,0.12938341,0.00000000
2738,0.50496425,0.00000000
2739,0.18142302,0.00000000
2740,0.18217232,0.00000000
2741,3.88743139,0.00000000
2742,8.21442736,-17.04095250
2743,10.08927328,-31.21427130
2744,0.00000000,0.00000000
2745,0.00000000,0.00000000
2746,0.00000000,0.00000000
2747,0.00000000,0.00000000
2748,0.25693345,0.00000000
2749,1.47901555,0.00000000
2750,3.66353978,-8.73110308
2751,4.06496676,0.00000000
2752,2.77007310,0.00000000
2753,5.04887832,0.00000000
2754,4.58656097,-4.92932185
2755,6.41701468,0.00000000
2756,8.66147981,0.00000000
2757,9.06636658,-62.61560499
2758,0.00000000,0.00000000
2759,0.00000000,0.00000000
2760,0.00000000,0.00000000
2761,0.14122058,0.00000000
2762,0.15207622,0.00000000
2763,0.77665120,0.00000000
2764,3.17610707,0.00000000
2765,5.49692640,-11.15491286
2766,3.82004442,0.00000000
2767,6.61973291,-11.69569956
2768,7.56850210,-7.01548690
2769,4.31563219,-25.69434128
2770,9.50764433,-25.00955432
2771,8.13657812,-68.50426522
2772,0.00000000,0.00000000
2773,0.00000000,0.00000000
2774,0.00000000,0.00000000
2775,0.03999956,0.00000000
2776,1.42213375,0.01821345
2777,0.73577120,0.00000000
2778,-0.70830169,-9.31659382
2779,3.20834902,-18.62389380
2780,-11.96972183,-15.17477565
2781,4.73854948,-25.34797584
2782,5.25277999,-16.82512160
2783,1.81473987,-6.44111389
2784,3.77086939,-41.37382876
2785,7.08483202,-74.28324723
2786,0.00000000,0.00000000
2787,0.00000000,0.00000000
2788,0.00000000,0.00000000
2789,-3.04644738,-7.11824995
2790,-49.49289733,-49.08564000
2791,-39.33631955,-52.70892899
2792,-10.05780313,-15.95496997
2793,-20.60793420,-53.16961140
2794,-16.38953226,-22.15282319
2795,-18.56240117,-58.24996462
2796,-9.71152806,-50.57469471
2797,-48.98394738,-56.22886828
2798,-22.87899016,-51.67891420
2799,-3.52080920,-77.90607611
2800,0.00000000,0.00000000
2801,0.00000000,0.00000000
2802,-15.96008486,0.00000000
2803,-36.56253302,-41.28680229
2804,-63.58313452,-63.13401333
2805,-75.26340757,-74.85677279
2806,-57.17333914,-61.01104850
2807,-66.91556613,-67.57243935
2808,-51.68382439,-65.32149841
2809,-42.63458466,-67.05552591
2810,-49.68729486,-76.88852626
2811,-64.21878582,-71.63324269
2812,-57.18128442,-70.24511073
2813,-80.65451582,-74.80134212
2814,0.00000000,0.00000000
2815,0.00000000,0.00000000
